tcp.analysis.ack_rtt,ip.dsfield.ecn,throughput
4.24e-06,0,148232.4305
1.93e-05,1,227527.2273
0.000101493,1,7586219.409
0.000135055,0,15706329.87
0.00016161,1,23578790.05
0.000214729,1,11736527.78
4.87e-06,0,238358.897
3.94e-06,0,311169.3849
5.55e-05,1,12116878.22
2.34e-05,1,61730.40464
0.000132318,1,5727014.652
0.000251199,1,5244981.355
1.32e-05,0,2605402.955
4.71e-05,1,111886.3584
0.000167607,1,5172422.324
0.000243811,0,6942296.276
0.000375167,1,4741387.13
7.37e-05,1,49501.54517
0.000190508,0,4519576.555
0.000361395,1,3650272.937
4.08e-05,1,3199566.866
0.000172141,1,4741387.13
7.33e-05,1,382918.1706
5.73e-05,1,116825.6794
0.000170513,0,4662300.025
5.24e-05,1,2065702.996
3.78e-05,1,3883153.852
7.46e-05,1,74763.49576
4.99e-05,0,105141.3622
0.000502555,0,1165575.006
8e-05,1,2545958.848
0.000174491,1,6592558.428
3.89e-05,1,3430204.058
7.74e-05,1,452654.0464
8.67e-05,1,78669.20244
0.000202078,0,4585077.665
0.000325574,1,5033164.8
4.34e-05,1,1351883.107
5.73e-05,1,136906.7163
0.000232565,0,3013051.037
4.35e-05,1,349992.7382
0.000155404,1,5580481.228
4.21e-05,1,2223658.195
4.38e-05,1,491963.4767
1.45e-05,0,429018.3092
1.57e-05,0,253937.9099
4.7e-05,1,347714.3212
0.000170645,1,5042862.613
3.85e-05,1,2170187.144
4.38e-05,1,156543.1961
0.000148874,0,5021751.728
0.00017332,0,82028.02104
4.24e-05,1,634637.6566
5.02e-05,1,462410.9004
0.00016557,1,5407532.43
4.23e-05,1,2338914.831
0.000186942,0,122090.1104
4.05e-05,1,1386253.017
0.000154995,1,5452595.2
4.28e-05,1,454067.6086
4.32e-05,1,488383.2237
1.25e-05,0,128957.8124
2.21e-05,0,84481.28908
0.000194117,1,3624994.039
1.2e-05,1,3532045.474
0.000125062,1,5533288.998
0.000202887,1,7979407.61
0.000178145,0,154639.5162
7.65e-05,1,98400.09384
4.34e-05,1,1373882.255
5.06e-05,1,507021.6381
4.25e-05,1,1403348.899
1.35e-05,0,393146.1942
1.44e-05,0,155486.3801
4.53e-05,1,239170.7663
0.000157423,1,5556784.917
4.31e-05,1,1649178.132
4.14e-05,1,1733275.295
1.12e-05,0,1389330.309
8.44e-05,1,106111.725
0.000184019,0,5298068.211
4.48e-05,1,1597830.095
4.36e-05,1,361897.9115
5.15e-05,1,117814.346
0.000208574,0,3355443.2
5.54e-05,0,344041.0924
4.42e-05,1,1384786.083
4.25e-05,1,276927.912
4.3e-05,1,588277.2974
